Location ID,Country,Country description,Country ID,Forecast Type,Geo Latitude,Geo Longitude,Holding Cost Percentage,Intl/Dom Ind,Location Business Partner ID,Location,Location Region,Location Type,Location Validity,Order Timing,Replaced by Customer,Sales Area,Sales Divison,Sales Domain,Sales Region,Sales Region Code,State,State description,Demand State,Supplying Location
0010016173,US,USA,,S,,,,D,,BELLAVANCE BEVERAGE COMPANY  LLC,NH,DIST,,SI,,Northern Area,Dom2 New England Division,Domestic,Dom2 NorthEast Region,55,NH,New Hampshire,NH,1122
0010016189,0000206000,JAPAN,,S,,,,I,,NAKAGAWA WINE CO   LTD,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,8009
0010016204,US,USA,,S,,,,D,,SOUTHERN GLAZER S DISTRIBUTORS OF,IA,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,IA,Iowa,IA,8009
0010016224,US,USA,,S,,,,D,,TASTING ROOM CASH,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1164
0010016226,US,USA,,S,,,,D,,ECOMMERCE JAYSON BY PAHLMEYER,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,8009
0010016227,US,USA,,S,,,,D,,TASTING ROOM WINE CLUB,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1164
0010016306,0000206025,AUSTRALIA,,S,,,,I,,ROBERT OATLEY VINEYARDS PTY LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0010016415,US,USA,,S,,,,D,,HEMISPHERES  LLC,CA,DIST,,SI,,Corporate Area,Corp Private Label Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1151
0010016445,0000206029,TAIWAN,,S,,,,I,,EVERGREEN LAUREL WINE COLLECTION,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0010016637,US,USA,,S,,,,D,,GUSTO DISTRIBUTING,MT,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,MT,Montana,MT,8009
0010016724,0000206003,CHINA,,S,,,,I,,TELFORD WINE   SPIRITS  SHANGHAI,,DIST,,SI,,Asia Area,Intl78  Hong Kong,International,Intl5 Asia Region,84,,,,1159
0010016778,US,USA,,S,,,,D,,TASTING ROOM CASH,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,8009
0010016779,US,USA,,S,,,,D,,ECOMMERCE CALIFORNIA BRANDY HOUSE,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1163
0010016790,US,USA,,V,,,,D,,E J GALLO WINERY PENN LCB PL4,PA,DIST,,SI,,Northern Area,Dom2 Liberty Division,Domestic,Dom2 Central Region,56,PA,Pennsylvania,PAV,8009
0010016791,US,USA,,S,,,,D,,PENNSYLVANIA LCB,PA,DIST,,SI,,Northern Area,Dom2 Liberty Division,Domestic,Dom2 Central Region,56,PA,Pennsylvania,PAS,1125
0010016792,US,USA,,S,,,,D,,PENNSYLVANIA LCB,PA,DIST,,SI,,Northern Area,Dom2 Liberty Division,Domestic,Dom2 Central Region,56,PA,Pennsylvania,PAS,1125
0010016810,US,USA,,S,,,,D,,TASTING ROOM BRANDY CLUB,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1163
0010016837,0000205041,TRAVEL RETAIL,,S,,,,I,,STREIFFER DUTY FREE,CA,DIST,,SI,,Americas Area,Intl69  Travel Retail Div,International,Intl4 LACM Region,85,0000205041,TRAVEL RETAIL,,1159
0010016861,0000206004,KOREA,,S,,,,I,,DONGWON WINEPLUS CO   LTD,,DIST,,SI,,Asia Area,Intl81  South Korea Div,International,Intl5 Asia Region,84,,,,1159
0010017138,0000206003,CHINA,,S,,,,I,,TIANJIN DYNASTY INTERNATIONAL,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,8009
0010017177,0000206029,TAIWAN,,S,,,,I,,EVERGREEN LAUREL WINE COLLECTION,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0010017248,0000205003,PUERTO RICO,,S,,,,I,,AFICIONADO S WINE   SPIRITS INC,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0010017360,0000206025,AUSTRALIA,,S,,,,I,,ROBERT OATLEY VINEYARDS PTY LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0010017692,US,USA,,S,,,,D,,ALEXANDER COUNTY ABC BOARD 0193,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0010017700,US,USA,,S,,,,D,,HEMISPHERES  LLC       BWN CA 22941,CA,DIST,,SI,,Corporate Area,Corp Private Label Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,8009
0010017803,US,USA,,S,,,,D,,APOTHIC   ECOMMERCE,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,8009
0010017877,US,USA,,S,,,,D,,NATIONAL DISTRIBUTING COMPANY INC,GA,DIST,,SI,,Corporate Area,Corp Private Label Division,Corporate,Corp Corporate Region,64,GA,Georgia,GA,1121
0010017881,US,USA,,S,,,,D,,SOUTHERN GLAZER S WINE   SPIRITS,MO,DIST,,SI,,Northern Area,Dom2 Heartland Division,Domestic,Dom2 MidWest Region,53,MO,Missouri,MO,8009
0010017954,US,USA,,S,,,,D,,NATIONAL DISTRIBUTING COMPANY INC,GA,DIST,,SI,,Corporate Area,Corp Private Label Division,Corporate,Corp Corporate Region,64,GA,Georgia,GA,1125
0010018093,0000206004,KOREA,,S,,,,I,,HL LINE CO   LTD,,DIST,,SI,,Asia Area,Intl81  South Korea Div,International,Intl5 Asia Region,84,,,,8009
0010018160,US,USA,,S,,,,D,,BIAGI  BROS INC     BWC CA 5334,CA,DIST,,SI,,,,,,,US,US,NorCAL,1108
0010018189,0000205043,ANGUILLA,,S,,,,I,,TROPICAL DISTRIBUTORS LIMITED,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,1159
0010018191,0000204003,NEW BRUNSWICK  CANADA,,S,,,,I,,NEW BRUNSWICK LIQUOR CORP,NB,DIST,,SI,,Americas Area,Intl51  Eastern Canada Div,International,Intl3 Canada Region,68,0000204003,NEW BRUNSWICK  CANADA,,8009
0010018236,US,USA,,S,,,,D,,REPUBLIC NATIONAL DISTRIBUTING,FL,DIST,,SI,,Eastern Area,Dom3 Florida Division,Domestic,Dom3 SouthEast Region,60,FL,Florida,FL,8009
0010018263,US,USA,,S,,,,D,,PENNSYLVANIA LCB,PA,DIST,,SI,,Northern Area,Dom2 Liberty Division,Domestic,Dom2 Central Region,56,PA,Pennsylvania,PAS,8009
0010018276,0000206029,TAIWAN,,S,,,,I,,PRIMERA LUZ TRADING CO  LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0010018286,US,USA,,S,,,,D,,COSTCO DISTRIBUTION CENTER,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,8009
0010018306,US,USA,,S,,,,D,,JOHNSON BROTHERS OF RHODE ISLAND,RI,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,RI,Rhode Island,RI,1122
0010018315,US,USA,,S,,,,D,,EMPIRE DISTRIBUTORS OF NORTH,NC,DIST,,SI,,Eastern Area,Dom3 Carolinas Division,Domestic,Dom3 Atlantic Region,87,NC,North Carolina,NC,8009
0010018316,US,USA,,S,,,,D,,BAKER DISTRIBUTING CORPORATION,VT,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,VT,Vermont,VT,8009
0010018325,US,USA,,S,,,,D,,PARK STREET IMPORTS  LLC,NJ,DIST,,SI,,Corporate Area,Corp Private Label Division,Corporate,Corp Corporate Region,64,NJ,New Jersey,NJ,8009
0010018349,0000205010,JAMAICA,,S,,,,I,,SELECT BRANDS LIMITED,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,1159
0010018401,0000206026,INDONESIA,,S,,,,I,,PT  JADDI INTERNASIONAL,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0010018402,0000206015,SINGAPORE,,S,,,,I,,PT  JADDI INTERNASIONAL,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0010018421,0000206003,CHINA,,S,,,,I,,DAILY TRADING CO LTD,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,1159
0010018423,US,USA,,S,,,,D,,COSTCO DIST CENTER   LOS ANGELES,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,8009
0010018424,US,USA,,S,,,,D,,COSTCO DIST CENTER   SAN DIEGO,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0010018464,0000205041,TRAVEL RETAIL,,S,,,,I,,INTERNATIONAL DIPLOMATIC SUPPLIES INC,FL,DIST,,SI,,Americas Area,Intl69  Travel Retail Div,International,Intl4 LACM Region,85,0000205041,TRAVEL RETAIL,,8009
0010018605,0000206016,SRI LANKA,,S,,,,I,,ROCKLAND DISTILLERIES  PVT  LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0010018607,0000206003,CHINA,,S,,,,I,,COFCO W W INTERNATIONAL CO   LTD,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,8009
0010018696,US,USA,,S,,,,D,,EMPIRE DISTRIBUTORS OF TN INC,TN,DIST,,SI,,Eastern Area,Dom3 Southeast Division,Domestic,Dom3 SouthEast Region,60,TN,Tennessee,TN,8009
0010018706,0000204006,ONTARIO  CANADA,,S,,,,I,,ONTARIO LIQUOR CONTROL BOARD,ON,DIST,,SI,,Americas Area,Intl51  Eastern Canada Div,International,Intl3 Canada Region,68,0000204006,ONTARIO  CANADA,,8000
0010018707,0000204008,QUEBEC  CANADA,,S,,,,I,,SOCIETE DES ALCOOLS DU QUEBEC,QC,DIST,,SI,,Americas Area,Intl51  Eastern Canada Div,International,Intl3 Canada Region,68,0000204008,QUEBEC  CANADA,,1144
0010018777,0000206003,CHINA,,S,,,,I,,SUMMERGATE INTERNATIONAL TRADING,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,1159
0010018784,0000205037,VENEZUELA,,S,,,,I,,METROPOLITAN DISTRIBUTORS  C A,,DIST,,SI,,Americas Area,Intl66  South America Div,International,Intl4 LACM Region,85,,,,1159
0010018785,US,USA,,S,,,,D,,UNITED DISTRIBUTORS INC,GA,DIST,,SI,,Eastern Area,Dom3 Southeast Division,Domestic,Dom3 SouthEast Region,60,GA,Georgia,GA,8009
0010018893,0000205041,TRAVEL RETAIL,,S,,,,I,,PBG  S A,FL,DIST,,SI,,Americas Area,Intl69  Travel Retail Div,International,Intl4 LACM Region,85,0000205041,TRAVEL RETAIL,,8009
0010018901,0000206003,CHINA,,S,,,,I,,GUANGDONG CHEERFUL TRADING CO LTD,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,1159
0010018902,0000206003,CHINA,,S,,,,I,,GUANGDONG CHEERFUL TRADING CO LTD,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,1144
0010019229,US,USA,,S,,,,D,,FLAMINGO ESTATES ORGANIC LLC,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,SoCAL,8009
0010019401,US,USA,,S,,,,D,,99 CENTS ONLY STORES LLC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0010019550,0000206000,JAPAN,,S,,,,I,,CORDON VERT CO  LTD,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,1159
0010019599,0000205037,VENEZUELA,,S,,,,I,,CORPORACION ALIVARI S  A,,DIST,,SI,,Americas Area,Intl66  South America Div,International,Intl4 LACM Region,85,,,,8009
0010019652,US,USA,,V,,,,D,,E J GALLO WINERY VIRGINIA LCB,VA,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,VA,Virginia,VA,1125
0010019684,0000206025,AUSTRALIA,,S,,,,I,,AUSTRALIAN LIQUOR MARKETERS PTY LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0010019717,0000206026,INDONESIA,,S,,,,I,,PT PELITA MAKMUR PERKASA,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0010019779,0000205023,GUATEMALA,,S,,,,I,,DISTRIBUIDORA ALCAZAREN  S A,,DIST,,SI,,Americas Area,Intl63  Central America Div,International,Intl4 LACM Region,85,,,,1159
0010019790,0000206022,VIETNAM,,S,,,,I,,GOLDEN CENTURY CO  LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0010019866,US,USA,,S,,,,D,,MOON DISTRIBUTORS  INC,AR,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,AR,Arkansas,AR,8009
0010019920,0000206003,CHINA,,S,,,,I,,TELFORD WINE   SPIRITS  SHANGHAI,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,8009
0010020059,0000206003,CHINA,,S,,,,I,,TELFORD WINE   SPIRITS  SHANGHAI,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,8009
0010020118,0000206003,CHINA,,S,,,,I,,SUMMERGATE INTERNATIONAL TRADING,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,8009
0010020124,0000206003,CHINA,,S,,,,I,,SUMMERGATE INTERNATIONAL TRADING,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,1144
0010020186,0000205037,VENEZUELA,,S,,,,I,,CORPORACION ALIVARI S  A,FL,DIST,,SI,,Americas Area,Intl66  South America Div,International,Intl4 LACM Region,85,0000205037,VENEZUELA,,1159
0010020192,US,USA,,S,,,,D,,ATHENS DISTRIBUTING COMPANY OF,TN,DIST,,SI,,Eastern Area,Dom3 Southeast Division,Domestic,Dom3 SouthEast Region,60,TN,Tennessee,TN,1151
0010020202,US,USA,,S,,,,D,,HARRY AND DAVID LLC,OR,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,OR,Oregon,OR,8009
0010020322,0000206018,THAILAND,,S,,,,I,,INDEPENDENT WINE   SPIRIT,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1144
0010020331,0000200009,SWEDEN,,S,,,,I,,ALTIA SWEDEN AB,,DIST,,SI,,Europe Area,Intl36  Sweden Div,International,Intl2 Cont Europe Region,24,,,,8009
0010020366,0000206026,INDONESIA,,S,,,,I,,PT  PASIFIK LOGISTIK BERIKAT,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0010020449,US,USA,,S,,,,D,,YOUNG S MARKET COMPANY  LLC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0010020451,0000200000,U K,,S,,,,I,,MARUSSIA BEVERAGES UK LIMITED,,DIST,,SI,,Europe Area,Intl03  UK Div,International,Intl1 UK Ireland Region,70,,,,2101
0010020457,0000206003,CHINA,,S,,,,I,,COSTCO  CHINA  INVESTMENT CO  LTD,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,1159
0010020490,US,USA,,S,,,,D,,YOUNG S MARKET COMPANY  LLC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,8009
0010020552,0000200023,SPAIN,,S,,,,I,,RIO MARKETING SL,08,DIST,,SR,,Europe Area,Intl09  A O Continental Europe,International,Intl2 Cont Europe Region,24,0000200023,SPAIN,,2101
0010020580,0000200029,AUSTRIA,,S,,,,I,,SCHLUMBERGER WEIN SEKTK GMBH,W,DIST,,SI,,Europe Area,Intl48  Continental Europe Div,International,Intl2 Cont Europe Region,24,0000200029,AUSTRIA,,2101
0010020602,0000200029,AUSTRIA,,S,,,,I,,SCHLUMBERGER WEIN UND SEKTELLEREI GMBH,W,DIST,,SI,,Europe Area,Intl33  Nordic Div,International,Intl2 Cont Europe Region,24,0000200029,AUSTRIA,,2101
0010020636,US,USA,,S,,,,D,,REPUBLIC NATIONAL DISTRIBUTING,FL,DIST,,SI,,Eastern Area,Dom3 Florida Division,Domestic,Dom3 SouthEast Region,60,FL,Florida,FL,1123
0010020654,US,USA,,S,,,,D,,DEVELOPMENT CUSTOMER   INTL,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,1151
0010021120,0000206003,CHINA,,S,,,,I,,SUMMERGATE INTERNATIONAL TRADING,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,1159
0010021121,0000206003,CHINA,,S,,,,I,,SUMMERGATE INTERNATIONAL TRADING,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,1144
0010021125,0000205035,URUGUAY,,S,,,,I,,WYSTAM CORPORATION S A,,DIST,,SI,,Americas Area,Intl66  South America Div,International,Intl4 LACM Region,85,,,,8009
0010021134,0000202009,LIBERIA,,S,,,,I,,A Z CORPORATION,,DIST,,SI,,Middle East and Africa Area,Intl93  A O Africa Div,International,Intl6 Africa Region,74,,,,1151
0010021227,0000206028,NEW ZEALAND,,S,,,,I,,HANCOCKS WINE  SPIRIT AND BEER,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0010021347,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES INC,FL,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,FL,Florida,FL,8009
0010021397,US,USA,,S,,,,D,,WINE WAREHOUSE IMPORTS,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,1151
0010021490,0000205030,COLOMBIA,,S,,,,I,,ANNA SCHONBERGER BINETH,,DIST,,SI,,Americas Area,Intl66  South America Div,International,Intl4 LACM Region,85,,,,8000
0010021541,0000204006,ONTARIO  CANADA,,S,,,,I,,ONTARIO LIQUOR CONTROL BOARD,ON,DIST,,SI,,Americas Area,Intl51  Eastern Canada Div,International,Intl3 Canada Region,68,0000204006,ONTARIO  CANADA,,1157
0010021558,0000206022,VIETNAM,,S,,,,I,,THIEN LINH TRADING CO LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0010021589,US,USA,,S,,,,D,,PINE STATE TRADING CO,ME,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,ME,Maine,ME,8000
0010021591,0000206000,JAPAN,,S,,,,I,,COSTCO WHOLESALE JAPAN LTD,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,8009
0010021596,US,USA,,S,,,,D,,AMI WINES LLC  QATAR AIRWAYS,,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,,,AIR,1151
0010021597,0000205018,VIRGIN ISLANDS  U S,,S,,,,I,,WEST INDIES COMPANY ST THOMAS VI,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0010021598,0000205018,VIRGIN ISLANDS  U S,,S,,,,I,,WEST INDIES COMPANY ST CROIX VI,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0010021676,0000206004,KOREA,,S,,,,I,,AYOUNG FBC,,DIST,,SI,,Asia Area,Intl81  South Korea Div,International,Intl5 Asia Region,84,,,,1159
0010021677,0000206000,JAPAN,,S,,,,I,,TOKO TRADING CO LTD,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,8009
0010021861,US,USA,,S,,,,D,,OHIO WINE IMPORTS CO INC,OH,DIST,,SI,,Northern Area,Dom2 Lakes Division,Domestic,Dom2 Central Region,56,OH,Ohio,OH,1128
0010021863,US,USA,,S,,,,D,,DAYTON HEIDELBERG DISTRIBUTING CO,OH,DIST,,SI,,Northern Area,Dom2 Lakes Division,Domestic,Dom2 Central Region,56,OH,Ohio,OH,1128
0010021865,US,USA,,S,,,,D,,DAYTON HEIDELBERG DISTRIBUTING CO,OH,DIST,,SI,,Northern Area,Dom2 Lakes Division,Domestic,Dom2 Central Region,56,OH,Ohio,OH,1128
0010022028,0000206000,JAPAN,,S,,,,I,,SUNTORY SPIRITS LIMITED,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,8009
0010022029,0000206000,JAPAN,,S,,,,I,,SUNTORY SPIRITS LIMITED,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,1159
0010022183,0000206001,HONG KONG,,S,,,,I,,AS WATSON GROUP  HK,,DIST,,SI,,Asia Area,Intl78  Hong Kong,International,Intl5 Asia Region,84,,,,1159
0010022184,0000206001,HONG KONG,,S,,,,I,,AS WATSON GROUP  HK,,DIST,,SI,,Asia Area,Intl78  Hong Kong,International,Intl5 Asia Region,84,,,,1159
0010022203,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOICATES  INC,FL,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,FL,Florida,FL,8000
0010022252,US,USA,,S,,,,D,,REPUBLIC NATIONAL DISTRIBUTING,FL,DIST,,SI,,Eastern Area,Dom3 Florida Division,Domestic,Dom3 SouthEast Region,60,FL,Florida,FL,1119
0010022318,0000206000,JAPAN,,S,,,,I,,YAMAYA CORPORATION TOHOKU DC,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,8009
0010022342,0000206001,HONG KONG,,S,,,,I,,THE DAIRY FARM CO LTD,,DIST,,SI,,Asia Area,Intl78  Hong Kong,International,Intl5 Asia Region,84,,,,8009
0010022423,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES  INC,,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,,,MIL,8009
0010022538,0000206001,HONG KONG,,S,,,,I,,SUMMERGATE LIMITED,,DIST,,SI,,Asia Area,Intl78  Hong Kong,International,Intl5 Asia Region,84,,,,8000
0010022640,0000206001,HONG KONG,,S,,,,I,,THE DAIRY FARM CO LTD,,DIST,,SI,,Asia Area,Intl78  Hong Kong,International,Intl5 Asia Region,84,,,,8000
0010022641,0000206001,HONG KONG,,S,,,,I,,AS WATSON GROUP  HK,,DIST,,SI,,Asia Area,Intl78  Hong Kong,International,Intl5 Asia Region,84,,,,1144
0010022797,0000206000,JAPAN,,S,,,,I,,TOKO TRADING CO LTD,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,1159
0010022964,US,USA,,S,,,,D,,JOHNSON BROTHERS SERVICE,VA,DIST,,SI,,Eastern Area,Dom3 Capital Division,Domestic,Dom3 Atlantic Region,87,VA,Virginia,VA,1125
0010023008,US,USA,,S,,,,D,,AMI WINES  LLC,ON,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,ON,Ontario,AIR,1151
0010023211,US,USA,,S,,,,D,,CREST BEVERAGE LLC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0010023212,US,USA,,S,,,,D,,CREST BEVERAGE LLC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0010023214,US,USA,,S,,,,D,,HARBOR DISTRIBUTING LLC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0010023215,US,USA,,S,,,,D,,HARBOR DISTRIBUTING LLC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0010023216,US,USA,,S,,,,D,,HARBOR DISTRIBUTING LLC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0010023218,US,USA,,S,,,,D,,CHICAGO BEVERAGE SYSTEMS LLC,IL,DIST,,SI,,Northern Area,Dom2 MidWest Division,Domestic,Dom2 MidWest Region,53,IL,Illinois,IL,8009
0010023430,US,USA,,S,,,,D,,FARRELL DISTRIBUTING CORPORATION,VT,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,VT,Vermont,VT,8000
0010023651,US,USA,,S,,,,D,,AMI WINES  LLC,QC,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,QC,Quebec,AIR,1151
0010023686,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOICATES  INC,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1151
0010023703,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOICATES  INC,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1151
0010023704,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOICATES  INC,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,SoCAL,1151
0010023706,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOICATES  INC,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1151
0010023707,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOICATES  INC,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,SoCAL,1151
0010023708,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOICATES  INC,IL,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,IL,Illinois,IL,1151
0010023764,US,USA,,S,,,,D,,PARK STREET IMPORTS LLC,CA,DIST,,SI,,Corporate Area,Corp Private Label Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1151
0010023811,US,USA,,S,,,,D,,YOUNG S MARKET COMPANY  LLC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0010024014,US,USA,,S,,,,D,,GALLO SALES COMPANY INC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,1151
